Date,symbol,adjusted,close,shares_held,year,month,mktcap,day
2010-06-01,GOOG,221.03736899999998,221.03736899999998,3608657,2010,6,797648048.903433,1
2010-07-01,GOOG,240.858444,240.858444,3608657,2010,7,869175509.949708,1
2010-08-01,GOOG,223.555984,223.555984,3608657,2010,8,806736866.553488,1
2010-09-01,GOOG,261.196167,261.196167,3608657,2010,9,942567376.417719,1
2010-10-01,GOOG,304.867126,304.867126,3608657,2010,10,1100160888.309782,1
2010-11-01,GOOG,276.059509,276.059509,3608657,2010,11,996204079.569413,1
2010-12-01,GOOG,295.06588700000003,295.06588700000003,3608657,2010,12,1064791578.5837591,1
2011-01-01,GOOG,298.240234,298.240234,3608657,2011,1,1076246708.105738,1
2011-02-01,GOOG,304.71810899999997,304.71810899999997,3608657,2011,2,1099623137.069613,1
2011-03-01,GOOG,291.484161,291.484161,3608657,2011,3,1051866357.981777,1
2011-04-01,GOOG,270.292023,270.292023,3608657,2011,4,975391200.8431109,1
2011-05-01,GOOG,262.80072,262.80072,3608657,2011,5,948357657.83304,1
2011-06-01,GOOG,251.553879,251.553879,3608657,2011,6,907771666.330503,1
2011-07-01,GOOG,299.89447,299.89447,3608657,2011,7,1082216278.42679,1
2011-08-01,GOOG,268.732147,268.732147,3608657,2011,8,969762143.396579,1
2011-09-01,GOOG,255.855911,255.855911,3608657,2011,9,923296224.221527,1
2011-10-01,GOOG,294.40518199999997,294.40518199999997,3608657,2011,10,1062407320.8605739,1
2011-11-01,GOOG,297.75836200000003,297.75836200000003,3608657,2011,11,1074507797.3398342,1
2011-12-01,GOOG,320.863098,320.863098,3608657,2011,12,1157884864.639386,1
2012-01-01,GOOG,288.18066400000004,288.18066400000004,3608657,2012,1,1039945170.4082482,1
2012-02-01,GOOG,307.12744100000003,307.12744100000003,3608657,2012,2,1108317589.8567371,1
2012-03-01,GOOG,318.548157,318.548157,3608657,2012,3,1149531036.595149,1
2012-04-01,GOOG,300.470734,300.470734,3608657,2012,4,1084295817.544238,1
2012-05-01,GOOG,288.553253,288.553253,3608657,2012,5,1041289716.3112209,1
2012-06-01,GOOG,288.160797,288.160797,3608657,2012,6,1039873477.219629,1
2012-07-01,GOOG,314.43987999999996,314.43987999999996,3608657,2012,7,1134705674.0411599,1
2012-08-01,GOOG,340.331482,340.331482,3608657,2012,8,1228139584.839674,1
2012-09-01,GOOG,374.81219500000003,374.81219500000003,3608657,2012,9,1352568651.172115,1
2012-10-01,GOOG,337.951935,337.951935,3608657,2012,10,1219552615.901295,1
2012-11-01,GOOG,346.928558,346.928558,3608657,2012,11,1251946169.326606,1
2012-12-01,GOOG,351.404449,351.404449,3608657,2012,12,1268098124.714993,1
2013-01-01,GOOG,375.403351,375.403351,3608657,2013,1,1354701930.409607,1
2013-02-01,GOOG,398.011322,398.011322,3608657,2013,2,1436286343.214554,1
2013-03-01,GOOG,394.528961,394.528961,3608657,2013,3,1423719696.815377,1
2013-04-01,GOOG,409.620819,409.620819,3608657,2013,4,1478181035.830083,1
2013-05-01,GOOG,432.795074,432.795074,3608657,2013,5,1561808973.355618,1
2013-06-01,GOOG,437.34051500000004,437.34051500000004,3608657,2013,6,1578211910.838355,1
2013-07-01,GOOG,441.006683,441.006683,3608657,2013,7,1591441853.654731,1
2013-08-01,GOOG,420.713654,420.713654,3608657,2013,8,1518211272.5026782,1
2013-09-01,GOOG,435.124939,435.124939,3608657,2013,9,1570216656.996923,1
2013-10-01,GOOG,511.960205,511.960205,3608657,2013,10,1847488777.494685,1
2013-11-01,GOOG,526.37146,526.37146,3608657,2013,11,1899494053.72922,1
2013-12-01,GOOG,556.734009,556.734009,3608657,2013,12,2009062078.715913,1
2014-01-01,GOOG,586.669312,586.669312,3608657,2014,1,2117088319.433984,1
2014-02-01,GOOG,603.897217,603.897217,3608657,2014,2,2179257919.407569,1
2014-03-01,GOOG,553.924255,553.924255,3608657,2014,3,1998922640.275535,1
2014-04-01,GOOG,523.7799679999999,523.7799679999999,3608657,2014,4,1890142247.9829757,1
2014-05-01,GOOG,556.8282469999999,556.8282469999999,3608657,2014,5,2009402151.3342788,1
2014-06-01,GOOG,572.134094,572.134094,3608657,2014,6,2064635703.251758,1
2014-07-01,GOOG,568.474243,568.474243,3608657,2014,7,2051428556.321651,1
2014-08-01,GOOG,568.474243,568.474243,3608657,2014,8,2051428556.321651,1
2014-09-01,GOOG,574.202698,574.202698,3608657,2014,9,2072100585.5565863,1
2014-10-01,GOOG,556.022705,556.022705,3608657,2014,10,2006495226.557185,1
2014-11-01,GOOG,538.867004,538.867004,3608657,2014,11,1944586186.0536277,1
2014-12-01,GOOG,523.521423,523.521423,3608657,2014,12,1889209247.7589111,1
2015-01-01,GOOG,531.594604,531.594604,3608657,2015,1,1918342588.886828,1
2015-02-01,GOOG,555.343933,555.343933,3608657,2015,2,2004045771.227981,1
2015-03-01,GOOG,545.000854,545.000854,3608657,2015,3,1966721146.793078,1
2015-04-01,GOOG,537.340027,537.340027,3608657,2015,4,1939075849.8137388,1
2015-05-01,GOOG,532.1099849999999,532.1099849999999,3608657,2015,5,1920202422.1401448,1
2015-06-01,GOOG,520.51001,520.51001,3608657,2015,6,1878342091.15657,1
2015-07-01,GOOG,625.6099849999999,625.6099849999999,3608657,2015,7,2257611851.640145,1
2015-08-01,GOOG,618.25,618.25,3608657,2015,8,2231052190.25,1
2015-09-01,GOOG,608.419983,608.419983,3608657,2015,9,2195579030.592831,1
2015-10-01,GOOG,710.8099980000001,710.8099980000001,3608657,2015,10,2565069474.9526863,1
2015-11-01,GOOG,742.599976,742.599976,3608657,2015,11,2679788601.5922318,1
2015-12-01,GOOG,758.880005,758.880005,3608657,2015,12,2738537642.2032847,1
2016-01-01,GOOG,742.950012,742.950012,3608657,2016,1,2681051761.453884,1
2016-02-01,GOOG,697.77002,697.77002,3608657,2016,2,2518012667.0631404,1
2016-03-01,GOOG,744.950012,744.950012,3608657,2016,3,2688269075.453884,1
2016-04-01,GOOG,693.01001,693.01001,3608657,2016,4,2500835423.65657,1
2016-05-01,GOOG,735.719971,735.719971,3608657,2016,5,2654961023.388947,1
2016-06-01,GOOG,692.099976,692.099976,3608657,2016,6,2497551423.0922318,1
2016-07-01,GOOG,768.789978,768.789978,3608657,2016,7,2774299335.639546,1
2016-08-01,GOOG,767.049988,767.049988,3608657,2016,8,2768020308.546116,1
2016-09-01,GOOG,777.289978,777.289978,3608657,2016,9,2804972920.139546,1
2016-10-01,GOOG,784.539978,784.539978,3608657,2016,10,2831135683.389546,1
2016-11-01,GOOG,758.039978,758.039978,3608657,2016,11,2735506272.889546,1
2016-12-01,GOOG,771.820007,771.820007,3608657,2016,12,2785233671.000599,1
2017-01-01,GOOG,796.789978,796.789978,3608657,2017,1,2875341731.639546,1
2017-02-01,GOOG,823.210022,823.210022,3608657,2017,2,2970682608.360454,1
2017-03-01,GOOG,829.5599980000001,829.5599980000001,3608657,2017,3,2993597493.7026863,1
2017-04-01,GOOG,905.9600220000001,905.9600220000001,3608657,2017,4,3269298975.1104546,1
2017-05-01,GOOG,964.8599849999999,964.8599849999999,3608657,2017,5,3481848738.890145,1
2017-06-01,GOOG,908.7299800000001,908.7299800000001,3608657,2017,6,3279294803.43686,1
2017-07-01,GOOG,930.5,930.5,3608657,2017,7,3357855338.5,1
2017-08-01,GOOG,939.330017,939.330017,3608657,2017,8,3389719841.157169,1
2017-09-01,GOOG,959.1099849999999,959.1099849999999,3608657,2017,9,3461098961.140145,1
2017-10-01,GOOG,1016.6400150000001,1016.6400150000001,3608657,2017,10,3668705106.609855,1
2017-11-01,GOOG,1021.409973,1021.409973,3608657,2017,11,3685918248.936261,1
2017-12-01,GOOG,1046.400024,1046.400024,3608657,2017,12,3776098771.4077682,1
2018-01-01,GOOG,1169.939941,1169.939941,3608657,2018,1,4221911957.669237,1
2018-02-01,GOOG,1080.599976,1080.599976,3608657,2018,2,3899514667.5922318,1
2008-01-01,GOOGL,282.432434,282.432434,3562702,2008,1,1006222597.476668,1
2008-02-01,GOOGL,235.825821,235.825821,3562702,2008,2,840177124.1283419,1
2008-03-01,GOOGL,220.45546000000002,220.45546000000002,3562702,2008,3,785417108.25292,1
2008-04-01,GOOGL,287.432434,287.432434,3562702,2008,4,1024036107.476668,1
2008-05-01,GOOGL,293.193207,293.193207,3562702,2008,5,1044560024.9653139,1
2008-06-01,GOOGL,263.47348,263.47348,3562702,2008,6,938677494.14296,1
2008-07-01,GOOGL,237.112106,237.112106,3562702,2008,7,844759774.2704121,1
2008-08-01,GOOGL,231.876877,231.876877,3562702,2008,8,826108213.4416541,1
2008-09-01,GOOGL,200.460464,200.460464,3562702,2008,9,714180896.013728,1
2008-10-01,GOOGL,179.859863,179.859863,3562702,2008,10,640787093.629826,1
2008-11-01,GOOGL,146.626633,146.626633,3562702,2008,11,522386998.642366,1
2008-12-01,GOOGL,153.978973,153.978973,3562702,2008,12,548581195.065046,1
2009-01-01,GOOGL,169.434433,169.434433,3562702,2009,1,603644393.3179661,1
2009-02-01,GOOGL,169.164169,169.164169,3562702,2009,2,602681523.224638,1
2009-03-01,GOOGL,174.204208,174.204208,3562702,2009,3,620637680.250016,1
2009-04-01,GOOGL,198.18318200000002,198.18318200000002,3562702,2009,4,706067618.8777641,1
2009-05-01,GOOGL,208.823822,208.823822,3562702,2009,5,743977048.287044,1
2009-06-01,GOOGL,211.006012,211.006012,3562702,2009,6,751751540.964424,1
2009-07-01,GOOGL,221.74675,221.74675,3562702,2009,7,790017589.7185,1
2009-08-01,GOOGL,231.066071,231.066071,3562702,2009,8,823219553.283842,1
2009-09-01,GOOGL,248.17317200000002,248.17317200000002,3562702,2009,9,884167056.2307441,1
2009-10-01,GOOGL,268.328339,268.328339,3562702,2009,10,955973910.0119781,1
2009-11-01,GOOGL,291.791779,291.791779,3562702,2009,11,1039567154.6268581,1
2009-12-01,GOOGL,310.300293,310.300293,3562702,2009,12,1105507474.4716861,1
2010-01-01,GOOGL,265.235229,265.235229,3562702,2010,1,944954080.828758,1
2010-02-01,GOOGL,263.66366600000003,263.66366600000003,3562702,2010,2,939355070.1855321,1
2010-03-01,GOOGL,283.843842,283.843842,3562702,2010,3,1011251023.581084,1
2010-04-01,GOOGL,263.113098,263.113098,3562702,2010,4,937393560.4707959,1
2010-05-01,GOOGL,243.05806,243.05806,3562702,2010,5,865943436.4781201,1
2010-06-01,GOOGL,222.69769300000002,222.69769300000002,3562702,2010,6,793405516.2464861,1
2010-07-01,GOOGL,242.667664,242.667664,3562702,2010,7,864552571.8681281,1
2010-08-01,GOOGL,225.235229,225.235229,3562702,2010,8,802446000.828758,1
2010-09-01,GOOGL,263.158173,263.158173,3562702,2010,9,937554149.263446,1
2010-10-01,GOOGL,307.157166,307.157166,3562702,2010,10,1094309449.6225321,1
2010-11-01,GOOGL,278.133148,278.133148,3562702,2010,11,990905522.6458961,1
2010-12-01,GOOGL,297.282288,297.282288,3562702,2010,12,1059128202.022176,1
2011-01-01,GOOGL,300.48046899999997,300.48046899999997,3562702,2011,1,1070522367.8672379,1
2011-02-01,GOOGL,307.007019,307.007019,3562702,2011,2,1093774520.605338,1
2011-03-01,GOOGL,293.673676,293.673676,3562702,2011,3,1046271792.832552,1
2011-04-01,GOOGL,272.32232700000003,272.32232700000003,3562702,2011,4,970203299.0475541,1
2011-05-01,GOOGL,264.77477999999996,264.77477999999996,3562702,2011,5,943313638.2555599,1
2011-06-01,GOOGL,253.44345099999998,253.44345099999998,3562702,2011,6,902943489.764602,1
2011-07-01,GOOGL,302.147156,302.147156,3562702,2011,7,1076460276.975512,1
2011-08-01,GOOGL,270.750763,270.750763,3562702,2011,8,964604284.841626,1
2011-09-01,GOOGL,257.777771,257.777771,3562702,2011,9,918385380.2972419,1
2011-10-01,GOOGL,296.616608,296.616608,3562702,2011,10,1056756582.5548159,1
2011-11-01,GOOGL,299.994995,299.994995,3562702,2011,11,1068792768.6764901,1
2011-12-01,GOOGL,323.273285,323.273285,3562702,2011,12,1151726379.01607,1
2012-01-01,GOOGL,290.34533700000003,290.34533700000003,3562702,2012,1,1034413912.820574,1
2012-02-01,GOOGL,309.434448,309.434448,3562702,2012,2,1102422726.7584958,1
2012-03-01,GOOGL,320.940948,320.940948,3562702,2012,3,1143416957.321496,1
2012-04-01,GOOGL,302.727722,302.727722,3562702,2012,4,1078528660.624844,1
2012-05-01,GOOGL,290.720734,290.720734,3562702,2012,5,1035751340.4632679,1
2012-06-01,GOOGL,290.325317,290.325317,3562702,2012,6,1034342587.526534,1
2012-07-01,GOOGL,316.801788,316.801788,3562702,2012,7,1128670363.711176,1
2012-08-01,GOOGL,342.887878,342.887878,3562702,2012,8,1221607328.726356,1
2012-09-01,GOOGL,377.627625,377.627625,3562702,2012,9,1345374694.84275,1
2012-10-01,GOOGL,340.490479,340.490479,3562702,2012,10,1213066110.514258,1
2012-11-01,GOOGL,349.534546,349.534546,3562702,2012,11,1245287426.103292,1
2012-12-01,GOOGL,354.044037,354.044037,3562702,2012,12,1261353398.707974,1
2013-01-01,GOOGL,378.223236,378.223236,3562702,2013,1,1347496679.343672,1
2013-02-01,GOOGL,401.00100699999996,401.00100699999996,3562702,2013,2,1428647089.640914,1
2013-03-01,GOOGL,397.492493,397.492493,3562702,2013,3,1416147299.796086,1
2013-04-01,GOOGL,412.697693,412.697693,3562702,2013,4,1470318896.246486,1
2013-05-01,GOOGL,436.046051,436.046051,3562702,2013,5,1553502137.989802,1
2013-06-01,GOOGL,440.62564100000003,440.62564100000003,3562702,2013,6,1569817852.441982,1
2013-07-01,GOOGL,444.319305,444.319305,3562702,2013,7,1582977276.56211,1
2013-08-01,GOOGL,423.873871,423.873871,3562702,2013,8,1510136287.9594421,1
2013-09-01,GOOGL,438.393402,438.393402,3562702,2013,9,1561865050.0922039,1
2013-10-01,GOOGL,515.805786,515.805786,3562702,2013,10,1837662305.3937721,1
2013-11-01,GOOGL,530.325317,530.325317,3562702,2013,11,1889391067.526534,1
2013-12-01,GOOGL,560.9158940000001,560.9158940000001,3562702,2013,12,1998376177.3855884,1
2014-01-01,GOOGL,591.07605,591.07605,3562702,2014,1,2105827825.4871001,1
2014-02-01,GOOGL,608.433411,608.433411,3562702,2014,2,2167666930.2365217,1
2014-03-01,GOOGL,557.812805,557.812805,3562702,2014,3,1987320795.99911,1
2014-04-01,GOOGL,534.880005,534.880005,3562702,2014,4,1905618063.57351,1
2014-05-01,GOOGL,571.650024,571.650024,3562702,2014,5,2036618683.8048482,1
2014-06-01,GOOGL,584.669983,584.669983,3562702,2014,6,2083004917.774066,1
2014-07-01,GOOGL,579.549988,579.549988,3562702,2014,7,2064763901.347576,1
2014-08-01,GOOGL,582.3599849999999,582.3599849999999,3562702,2014,8,2074775083.2794697,1
2014-09-01,GOOGL,588.409973,588.409973,3562702,2014,9,2096329387.627046,1
2014-10-01,GOOGL,567.869995,567.869995,3562702,2014,10,2023151566.92649,1
2014-11-01,GOOGL,549.080017,549.080017,3562702,2014,11,1956208474.725934,1
2014-12-01,GOOGL,530.659973,530.659973,3562702,2014,12,1890583347.127046,1
2015-01-01,GOOGL,537.549988,537.549988,3562702,2015,1,1915130417.347576,1
2015-02-01,GOOGL,562.630005,562.630005,3562702,2015,2,2004483044.07351,1
2015-03-01,GOOGL,554.700012,554.700012,3562702,2015,3,1976230842.152424,1
2015-04-01,GOOGL,548.77002,548.77002,3562702,2015,4,1955104047.7940402,1
2015-05-01,GOOGL,545.320007,545.320007,3562702,2015,5,1942812679.5789142,1
2015-06-01,GOOGL,540.039978,540.039978,3562702,2015,6,1924001509.700556,1
2015-07-01,GOOGL,657.5,657.5,3562702,2015,7,2342476565.0,1
2015-08-01,GOOGL,647.820007,647.820007,3562702,2015,8,2307989634.578914,1
2015-09-01,GOOGL,638.369995,638.369995,3562702,2015,9,2274322057.92649,1
2015-10-01,GOOGL,737.3900150000001,737.3900150000001,3562702,2015,10,2627100881.22053,1
2015-11-01,GOOGL,762.849976,762.849976,3562702,2015,11,2717807135.195152,1
2015-12-01,GOOGL,778.01001,778.01001,3562702,2015,12,2771817818.64702,1
2016-01-01,GOOGL,761.349976,761.349976,3562702,2016,1,2712463082.195152,1
2016-02-01,GOOGL,717.219971,717.219971,3562702,2016,2,2555241025.121642,1
2016-03-01,GOOGL,762.900024,762.900024,3562702,2016,3,2717985441.304848,1
2016-04-01,GOOGL,707.880005,707.880005,3562702,2016,4,2521965509.57351,1
2016-05-01,GOOGL,748.849976,748.849976,3562702,2016,5,2667929307.195152,1
2016-06-01,GOOGL,703.530029,703.530029,3562702,2016,6,2506467841.378358,1
2016-07-01,GOOGL,791.340027,791.340027,3562702,2016,7,2819308696.872954,1
2016-08-01,GOOGL,789.849976,789.849976,3562702,2016,8,2814000089.195152,1
2016-09-01,GOOGL,804.0599980000001,804.0599980000001,3562702,2016,9,2864626162.994596,1
2016-10-01,GOOGL,809.900024,809.900024,3562702,2016,10,2885432435.304848,1
2016-11-01,GOOGL,775.880005,775.880005,3562702,2016,11,2764229245.57351,1
2016-12-01,GOOGL,792.450012,792.450012,3562702,2016,12,2823263242.652424,1
2017-01-01,GOOGL,820.1900019999999,820.1900019999999,3562702,2017,1,2922092560.505404,1
2017-02-01,GOOGL,844.929993,844.929993,3562702,2017,2,3010233775.921086,1
2017-03-01,GOOGL,847.7999880000001,847.7999880000001,3562702,2017,3,3020458712.847576,1
2017-04-01,GOOGL,924.5200199999999,924.5200199999999,3562702,2017,4,3293789324.2940397,1
2017-05-01,GOOGL,987.090027,987.090027,3562702,2017,5,3516707613.372954,1
2017-06-01,GOOGL,929.679993,929.679993,3562702,2017,6,3312172770.421086,1
2017-07-01,GOOGL,945.5,945.5,3562702,2017,7,3368534741.0,1
2017-08-01,GOOGL,955.23999,955.23999,3562702,2017,8,3403235422.85298,1
2017-09-01,GOOGL,973.7199710000001,973.7199710000001,3562702,2017,9,3469074088.1216426,1
2017-10-01,GOOGL,1033.040039,1033.040039,3562702,2017,10,3680413813.0253778,1
2017-11-01,GOOGL,1036.170044,1036.170044,3562702,2017,11,3691565088.098888,1
2017-12-01,GOOGL,1053.400024,1053.400024,3562702,2017,12,3752950372.304848,1
2018-01-01,GOOGL,1182.219971,1182.219971,3562702,2018,1,4211897455.121642,1
2018-02-01,GOOGL,1084.430054,1084.430054,3562702,2018,2,3863501122.245908,1
2008-01-01,BAC,38.023357,44.150002,115993300,2008,1,5121104426.9866,1
2008-02-01,BAC,34.225319,39.740002000000004,115993300,2008,2,4609573973.986601,1
2008-03-01,BAC,33.197144,37.91,115993300,2008,3,4397306003.0,1
2008-04-01,BAC,32.873135,37.540001000000004,115993300,2008,4,4354388597.9933,1
2008-05-01,BAC,29.781969,34.009997999999996,115993300,2008,5,3944931901.0133996,1
2008-06-01,BAC,21.312019,23.870001000000002,115993300,2008,6,2768760186.9933004,1
2008-07-01,BAC,29.374352000000002,32.900002,115993300,2008,7,3816179801.9866,1
2008-08-01,BAC,27.802956,31.139999,115993300,2008,8,3612031246.0067,1
2008-09-01,BAC,31.874487,35.0,115993300,2008,9,4059765500.0,1
2008-10-01,BAC,22.011604000000002,24.17,115993300,2008,10,2803558061.0,1
2008-11-01,BAC,14.798865,16.25,115993300,2008,11,1884891125.0,1
2008-12-01,BAC,13.114697,14.08,115993300,2008,12,1633185664.0,1
2009-01-01,BAC,6.1288849999999995,6.58,115993300,2009,1,763235914.0,1
2009-02-01,BAC,3.6791940000000003,3.95,115993300,2009,2,458173535.0,1
2009-03-01,BAC,6.369882,6.82,115993300,2009,3,791074306.0,1
2009-04-01,BAC,8.340624,8.93,115993300,2009,4,1035820169.0,1
2009-05-01,BAC,10.526183999999999,11.27,115993300,2009,5,1307244491.0,1
2009-06-01,BAC,12.33962,13.2,115993300,2009,6,1531111560.0,1
2009-07-01,BAC,13.825982000000002,14.79,115993300,2009,7,1715540907.0,1
2009-08-01,BAC,16.443479999999997,17.59,115993300,2009,8,2040322147.0,1
2009-09-01,BAC,15.826770000000002,16.92,115993300,2009,9,1962606636.0000002,1
2009-10-01,BAC,13.637955999999999,14.58,115993300,2009,10,1691182314.0,1
2009-11-01,BAC,14.825898,15.85,115993300,2009,11,1838493805.0,1
2009-12-01,BAC,14.095809,15.06,115993300,2009,12,1746859098.0,1
2010-01-01,BAC,14.208123,15.18,115993300,2010,1,1760778294.0,1
2010-02-01,BAC,15.593372,16.66,115993300,2010,2,1932448378.0,1
2010-03-01,BAC,16.717346,17.85,115993300,2010,3,2070480405.0000002,1
2010-04-01,BAC,16.698612,17.83,115993300,2010,4,2068160538.9999998,1
2010-05-01,BAC,14.741228,15.74,115993300,2010,5,1825734542.0,1
2010-06-01,BAC,13.466887,14.37,115993300,2010,6,1666823721.0,1
2010-07-01,BAC,13.157623000000001,14.04,115993300,2010,7,1628545932.0,1
2010-08-01,BAC,11.676921,12.46,115993300,2010,8,1445276518.0,1
2010-09-01,BAC,12.28656,13.1,115993300,2010,9,1519512230.0,1
2010-10-01,BAC,10.739016000000001,11.45,115993300,2010,10,1328123285.0,1
2010-11-01,BAC,10.270063,10.95,115993300,2010,11,1270126635.0,1
2010-12-01,BAC,12.523096,13.34,115993300,2010,12,1547350622.0,1
2011-01-01,BAC,12.889211,13.73,115993300,2011,1,1592588009.0,1
2011-02-01,BAC,13.414918,14.29,115993300,2011,2,1657544257.0,1
2011-03-01,BAC,12.522697,13.33,115993300,2011,3,1546190689.0,1
2011-04-01,BAC,11.536287,12.28,115993300,2011,4,1424397724.0,1
2011-05-01,BAC,11.038386000000001,11.75,115993300,2011,5,1362921275.0,1
2011-06-01,BAC,10.304999,10.96,115993300,2011,6,1271286568.0,1
2011-07-01,BAC,9.129703999999998,9.71,115993300,2011,7,1126294943.0,1
2011-08-01,BAC,7.691211999999999,8.17,115993300,2011,8,947665261.0,1
2011-09-01,BAC,5.761347,6.12,115993300,2011,9,709878996.0,1
2011-10-01,BAC,6.429739,6.83,115993300,2011,10,792234239.0,1
2011-11-01,BAC,5.131298999999999,5.44,115993300,2011,11,631003552.0,1
2011-12-01,BAC,5.244491,5.56,115993300,2011,12,644922748.0,1
2012-01-01,BAC,6.725397999999999,7.13,115993300,2012,1,827032229.0,1
2012-02-01,BAC,7.527,7.97,115993300,2012,2,924466601.0,1
2012-03-01,BAC,9.038065,9.57,115993300,2012,3,1110055881.0,1
2012-04-01,BAC,7.659217999999999,8.11,115993300,2012,4,940705662.9999999,1
2012-05-01,BAC,6.950804,7.35,115993300,2012,5,852550755.0,1
2012-06-01,BAC,7.735724,8.18,115993300,2012,6,948825194.0,1
2012-07-01,BAC,6.941347,7.34,115993300,2012,7,851390822.0,1
2012-08-01,BAC,7.556042999999999,7.99,115993300,2012,8,926786467.0,1
2012-09-01,BAC,8.360874,8.83,115993300,2012,9,1024220839.0,1
2012-10-01,BAC,8.824838,9.32,115993300,2012,10,1081057556.0,1
2012-11-01,BAC,9.336151,9.86,115993300,2012,11,1143693938.0,1
2012-12-01,BAC,11.00428,11.61,115993300,2012,12,1346682213.0,1
2013-01-01,BAC,10.729410000000001,11.32,115993300,2013,1,1313044156.0,1
2013-02-01,BAC,10.653678,11.23,115993300,2013,2,1302604759.0,1
2013-03-01,BAC,11.554922,12.18,115993300,2013,3,1412798394.0,1
2013-04-01,BAC,11.678253,12.31,115993300,2013,4,1427877523.0,1
2013-05-01,BAC,12.958969999999999,13.66,115993300,2013,5,1584468478.0,1
2013-06-01,BAC,12.209164999999999,12.86,115993300,2013,6,1491673838.0,1
2013-07-01,BAC,13.861106,14.6,115993300,2013,7,1693502180.0,1
2013-08-01,BAC,13.405396,14.12,115993300,2013,8,1637825396.0,1
2013-09-01,BAC,13.110791,13.8,115993300,2013,9,1600707540.0,1
2013-10-01,BAC,13.272304,13.97,115993300,2013,10,1620426401.0,1
2013-11-01,BAC,15.029906,15.82,115993300,2013,11,1835014006.0,1
2013-12-01,BAC,14.801919,15.57,115993300,2013,12,1806015681.0,1
2014-01-01,BAC,15.923708999999999,16.75,115993300,2014,1,1942887775.0,1
2014-02-01,BAC,15.714560999999998,16.530001000000002,115993300,2014,2,1917369364.9933002,1
2014-03-01,BAC,16.361288000000002,17.200001,115993300,2014,3,1995084875.9933,1
2014-04-01,BAC,14.40174,15.14,115993300,2014,4,1756138562.0,1
2014-05-01,BAC,14.40174,15.14,115993300,2014,5,1756138562.0,1
2014-06-01,BAC,14.629932,15.37,115993300,2014,6,1782817021.0,1
2014-07-01,BAC,14.515713,15.25,115993300,2014,7,1768897825.0,1
2014-08-01,BAC,15.315263,16.09,115993300,2014,8,1866332197.0,1
2014-09-01,BAC,16.279068,17.049999,115993300,2014,9,1977685649.0067,1
2014-10-01,BAC,16.384094,17.16,115993300,2014,10,1990445028.0,1
2014-11-01,BAC,16.269522,17.040001,115993300,2014,11,1976525947.9933,1
2014-12-01,BAC,17.131031,17.889999,115993300,2014,12,2075120021.0067,1
2015-01-01,BAC,14.507271,15.15,115993300,2015,1,1757298495.0,1
2015-02-01,BAC,15.139275,15.81,115993300,2015,2,1833854073.0,1
2015-03-01,BAC,14.783175,15.39,115993300,2015,3,1785136887.0,1
2015-04-01,BAC,15.301881,15.93,115993300,2015,4,1847773269.0,1
2015-05-01,BAC,15.849407999999999,16.5,115993300,2015,5,1913889450.0,1
2015-06-01,BAC,16.39794,17.02,115993300,2015,6,1974205966.0,1
2015-07-01,BAC,17.226507,17.879998999999998,115993300,2015,7,2073960088.0066998,1
2015-08-01,BAC,15.742791,16.34,115993300,2015,8,1895330522.0,1
2015-09-01,BAC,15.058897,15.58,115993300,2015,9,1807175614.0,1
2015-10-01,BAC,16.21876,16.780001000000002,115993300,2015,10,1946367689.9933002,1
2015-11-01,BAC,16.847020999999998,17.43,115993300,2015,11,2021763219.0,1
2015-12-01,BAC,16.312885,16.83,115993300,2015,12,1952167238.9999998,1
2016-01-01,BAC,13.705538,14.14,115993300,2016,1,1640145262.0,1
2016-02-01,BAC,12.135314,12.52,115993300,2016,2,1452236116.0,1
2016-03-01,BAC,13.154453,13.52,115993300,2016,3,1568229416.0,1
2016-04-01,BAC,14.166335,14.56,115993300,2016,4,1688862448.0,1
2016-05-01,BAC,14.390114,14.79,115993300,2016,5,1715540907.0,1
2016-06-01,BAC,12.955010000000001,13.27,115993300,2016,6,1539231091.0,1
2016-07-01,BAC,14.14605,14.49,115993300,2016,7,1680742917.0,1
2016-08-01,BAC,15.830214999999999,16.139999,115993300,2016,8,1872131746.0067,1
2016-09-01,BAC,15.349623000000001,15.65,115993300,2016,9,1815295145.0,1
2016-10-01,BAC,16.183310000000002,16.5,115993300,2016,10,1913889450.0,1
2016-11-01,BAC,20.791487,21.120001000000002,115993300,2016,11,2449778611.9933004,1
2016-12-01,BAC,21.756242999999998,22.1,115993300,2016,12,2563451930.0,1
2017-01-01,BAC,22.287842,22.639999,115993300,2017,1,2626088196.0067,1
2017-02-01,BAC,24.296112,24.68,115993300,2017,2,2862714644.0,1
2017-03-01,BAC,23.293854,23.59,115993300,2017,3,2736281947.0,1
2017-04-01,BAC,23.046993,23.34,115993300,2017,4,2707283622.0,1
2017-05-01,BAC,22.201345,22.41,115993300,2017,5,2599409853.0,1
2017-06-01,BAC,24.034122,24.26,115993300,2017,6,2813997458.0,1
2017-07-01,BAC,23.895428,24.120001000000002,115993300,2017,7,2797758511.9933004,1
2017-08-01,BAC,23.788628,23.889999,115993300,2017,8,2771079821.0067,1
2017-09-01,BAC,25.232475,25.34,115993300,2017,9,2939270222.0,1
2017-10-01,BAC,27.273777000000003,27.389999,115993300,2017,10,3177056371.0067,1
2017-11-01,BAC,28.17,28.17,115993300,2017,11,3267531261.0,1
2017-12-01,BAC,29.52,29.52,115993300,2017,12,3424122216.0,1
